id_vivienda,comuna,tipo_vivienda,num_dormitorios,num_banos,superficie_m2,ano_construccion,material_paredes,material_techo,num_personas_hogar,num_hombres,num_mujeres,num_menores_18,num_adultos_18_64,num_adultos_65_plus,ingreso_mensual_hogar,jefe_hogar_edad,jefe_hogar_sexo,jefe_hogar_educacion,agua_potable,electricidad,gas_natural,internet,telefono_fijo,vehiculo_propio,tenencia_vivienda
VIV_012361,Villarrica,Mediagua,4,3,78,1988,Hormigón,Paja,5,1,4,1,3,1,2449478,45,M,Universitaria,No,No,Sí,Sí,No,No,Arrendada
VIV_012362,Iquique,Departamento,2,2,92.1,1957,Adobe,Tejas,6,6,0,4,1,1,1862020,46,M,Básica,Sí,Sí,Sí,Sí,No,No,Propia
VIV_012363,San Antonio,Casa pareada,2,3,118.6,1988,Hormigón,Tejas,7,5,2,2,4,1,1980513,77,F,Sin estudios,No,Sí,No,Sí,Sí,No,Arrendada
VIV_012364,Condes,Casa,5,2,55.6,2020,Ladrillo,Paja,12,1,11,2,2,8,2775649,78,F,Sin estudios,No,Sí,Sí,Sí,Sí,No,Propia
VIV_012365,Santiago,Mediagua,5,2,141.2,2002,Adobe,Losa,2,2,0,0,0,2,2589913,25,M,Sin estudios,Sí,Sí,No,Sí,Sí,No,Propia
VIV_012366,Antofagasta,Casa,1,3,129.8,1973,Hormigón,Paja,9,7,2,0,4,5,2689546,56,F,Básica,No,No,No,No,No,Sí,Arrendada
VIV_012367,Ñuñoa,Casa pareada,2,1,30.7,1991,Hormigón,Losa,2,0,2,2,0,0,2070972,80,M,Media,Sí,Sí,No,No,No,No,Cedida
VIV_012368,Iquique,Casa pareada,4,2,187,1974,Ladrillo,Tejas,5,1,4,2,3,0,744170,47,F,Sin estudios,Sí,No,No,No,Sí,Sí,Arrendada
VIV_012369,Las Condes,Casa,5,3,164.9,2017,Ladrillo,Paja,20,5,15,3,5,12,593806,60,F,Básica,Sí,No,No,No,Sí,Sí,Ocupación irregular
VIV_012370,Alto Hospicio,Departamento,3,3,174.6,2017,Adobe,Losa,8,2,6,4,0,4,624536,80,M,Sin estudios,No,No,Sí,No,No,No,Arrendada
VIV_012371,Puerto Montt,Casa,5,1,106,1968,Madera,Zinc,2,2,0,0,2,0,2561246,80,F,Media,Sí,Sí,Sí,No,Sí,No,Propia
VIV_012372,Villarrica,Casa,5,2,40.3,1992,Ladrillo,Tejas,17,11,6,4,2,11,2402416,65,M,Básica,No,No,No,Sí,No,No,Arrendada
VIV_012373,Alto Hospicio,Casa pareada,2,1,183.3,1995,Ladrillo,Zinc,2,2,0,1,1,0,596101,58,M,Básica,Sí,Sí,No,No,Sí,Sí,Propia
VIV_012374,Puente Alto,Casa pareada,3,3,62.5,2003,Adobe,Tejas,15,6,9,2,4,9,1158224,60,F,Media,No,Sí,Sí,No,No,Sí,Cedida
VIV_012375,Ñuñoa,Casa,1,1,127,1999,Ladrillo,Zinc,3,3,0,2,0,1,2491725,39,F,Media,No,Sí,Sí,No,No,Sí,Ocupación irregular
VIV_012376,Ñuñoa,Mediagua,2,2,68.7,1968,Ladrillo,Tejas,6,1,5,1,3,2,564309,69,M,Básica,Sí,Sí,Sí,No,Sí,No,Ocupación irregular
VIV_012377,Los Andes,Casa,2,2,101.9,1985,Hormigón,Paja,2,1,1,2,0,0,1245138,24,F,Media,Sí,No,Sí,No,No,Sí,Arrendada
VIV_012378,Los Andes,Departamento,1,2,116.7,2006,Ladrillo,Paja,2,0,2,2,0,0,333144,65,F,Sin estudios,No,No,Sí,Sí,Sí,Sí,Arrendada
VIV_012379,Las Condes,Casa pareada,4,3,134.7,1950,Hormigón,Paja,2,2,0,2,0,0,1860139,52,M,Media,Sí,Sí,No,Sí,Sí,Sí,Ocupación irregular
VIV_012380,Castro,Casa,1,1,59.7,1996,Adobe,Tejas,3,0,3,2,0,1,357768,28,M,Básica,No,Sí,Sí,Sí,No,No,Arrendada
VIV_012381,Puerto Montt,Mediagua,2,2,97.3,1957,Adobe,Tejas,4,1,3,1,3,0,1833823,42,M,Básica,No,No,Sí,Sí,No,No,Ocupación irregular
VIV_012382,Copiapó,Departamento,3,2,56.2,1967,Adobe,Zinc,8,7,1,2,6,0,1406809,70,M,Técnica,No,Sí,No,No,Sí,No,Ocupación irregular
VIV_012383,Valparaíso,Mediagua,5,3,115.9,2008,Ladrillo,Tejas,7,4,3,1,3,3,1754376,37,F,Básica,Sí,Sí,No,Sí,Sí,No,Ocupación irregular
VIV_012384,Las Condes,Mediagua,2,3,172.5,2010,Adobe,Losa,8,7,1,1,0,7,553333,20,M,Básica,No,No,Sí,Sí,Sí,No,Ocupación irregular
VIV_012385,Coyhaique,Casa,5,3,62.9,1969,Ladrillo,Zinc,2,1,1,1,0,1,2184721,80,M,Sin estudios,No,Sí,Sí,No,Sí,Sí,Cedida
VIV_012386,Curicó,Mediagua,3,1,122.4,1950,Ladrillo,Tejas,1,0,1,0,1,0,778298,52,F,Media,Sí,No,Sí,Sí,Sí,No,Ocupación irregular
VIV_012387,Villarrica,Casa,2,1,57.5,1960,Hormigón,Tejas,8,5,3,4,3,1,2285597,29,M,Sin estudios,Sí,No,No,No,Sí,No,Ocupación irregular
VIV_012388,Putre,Casa pareada,4,3,121.9,2000,Adobe,Zinc,5,3,2,0,3,2,1423319,34,F,Sin estudios,Sí,Sí,No,No,No,No,Propia
VIV_012389,Viña del Mar,Mediagua,1,3,168.5,1971,Hormigón,Losa,2,2,0,2,0,0,1305070,26,F,Media,No,No,Sí,No,Sí,No,Arrendada
VIV_012390,La Florida,Casa,1,3,172.2,1999,HORMIGÓN,ZINC,1,0,1,0,1,0,664207,69,M,Sin estudios,No,No,No,No,No,Sí,Propia
VIV_012391,San Fernando,Casa,1,2,88.9,1951,Adobe,Tejas,2,2,0,2,0,0,603105,65,F,Media,Sí,Sí,Sí,Sí,Sí,Sí,Cedida
VIV_012392,Los Ángeles,Mediagua,2,2,114,2017,Madera,Losa,5,1,4,3,1,1,2777435,70,M,Sin estudios,Sí,No,Sí,Sí,Sí,No,Propia
VIV_012393,Santiago,Casa pareada,1,3,71.6,1975,Hormigón,Tejas,1,0,1,0,0,1,2066758,27,M,Básica,Sí,No,Sí,Sí,No,Sí,Propia
VIV_012394,Osorno,Departamento,2,1,144.4,1978,Hormigón,Tejas,7,0,7,0,0,7,402736,51,F,Técnica,No,Sí,Sí,No,Sí,Sí,Ocupación irregular
VIV_012395,Los Ángeles,Casa pareada,1,1,200,1997,Adobe,Zinc,3,1,2,0,0,3,2061913,72,M,Básica,Sí,Sí,Sí,Sí,Sí,Sí,Arrendada
VIV_012396,Villarrica,Departamento,1,1,145.5,2010,Madera,Tejas,1,0,1,1,0,0,1646294,77,F,Media,No,No,Sí,No,No,No,Cedida
VIV_012397,Osorno,Mediagua,4,2,64.6,2012,Madera,Losa,9,8,1,0,3,6,1678190,65,M,Sin estudios,No,Sí,Sí,Sí,No,Sí,Propia
VIV_012398,Santiago,Casa,3,3,170.4,1978,Hormigón,Tejas,8,2,6,3,1,4,2728588,39,M,Sin estudios,Sí,No,Sí,Sí,No,Sí,Cedida
VIV_012399,Ovalle,Casa pareada,4,2,143.1,2021,Adobe,Paja,3,0,3,2,1,0,2157643,58,M,Básica,No,No,No,No,Sí,Sí,Propia
VIV_012400,Concepción,Casa,1,3,194.5,1957,Adobe,Tejas,1,0,1,1,0,0,1879216,77,F,Técnica,Sí,No,Sí,Sí,Sí,Sí,Ocupación irregular
VIV_012401,Coquimbo,Departamento,2,1,193.4,1976,Madera,Losa,6,4,2,2,2,2,595798,40,F,Básica,No,No,Sí,Sí,No,Sí,Ocupación irregular
VIV_012402,La Serena,Casa,2,2,105.8,1983,Adobe,Tejas,8,3,5,0,2,6,2635629,58,F,Técnica,Sí,No,Sí,Sí,No,No,Ocupación irregular
VIV_012403,Talcahuano,Casa pareada,3,2,96.4,1971,Ladrillo,Tejas,10,4,6,2,8,0,1736793,41,F,Básica,Sí,No,Sí,No,No,Sí,Arrendada
VIV_012404,Osorno,Departamento,2,2,179,1990,Adobe,Zinc,9,5,4,1,0,8,1004664,42,F,Universitaria,No,Sí,Sí,No,Sí,No,Cedida
VIV_012405,Chillán,Departamento,2,1,179.9,1951,Madera,Tejas,6,3,3,3,0,3,2855681,19,F,Técnica,No,Sí,Sí,No,No,No,Arrendada
VIV_012406,Vallenar,Departamento,1,2,82.1,1971,Hormigón,Losa,4,2,2,3,0,1,2664767,58,F,Sin estudios,No,No,No,Sí,No,No,Arrendada
VIV_012407,Putre,Casa pareada,4,1,132.5,1983,Hormigón,Tejas,1,0,1,0,1,0,1067560,63,F,Media,Sí,Sí,No,Sí,Sí,Sí,Cedida
VIV_012408,La Florida,Departamento,1,2,94.8,1968,Adobe,Tejas,4,4,0,4,0,0,2876029,25,M,Técnica,No,Sí,Sí,No,No,Sí,Arrendada
VIV_012409,Puente Alto,Casa,4,1,164.6,2008,Adobe,Tejas,7,0,7,0,5,2,470316,47,M,Universitaria,No,Sí,No,No,No,No,Arrendada
VIV_012410,San Fernando,Casa,5,2,132.2,1964,Adobe,Tejas,1,1,0,0,0,1,2754056,62,M,Básica,Sí,Sí,No,No,No,Sí,Cedida
VIV_012411,Puente Alto,Mediagua,5,1,98.4,1985,Hormigón,Tejas,4,1,3,2,2,0,2821819,43,F,Técnica,Sí,Sí,No,Sí,No,No,Propia
VIV_012412,San Bernardo,Mediagua,1,1,189.6,1965,Adobe,Zinc,3,3,0,2,1,0,1022061,33,F,Media,No,No,No,Sí,No,Sí,Cedida
VIV_012413,Arica,Casa,3,2,63.8,2015,Adobe,Paja,9,2,7,2,7,0,845064,22,F,Media,No,Sí,Sí,No,Sí,No,Ocupación irregular
VIV_012414,Las Condes,Casa,5,2,96.5,2007,Adobe,Losa,6,5,1,3,1,2,1740720,47,F,Básica,No,No,No,Sí,Sí,No,Ocupación irregular
VIV_012415,Santiago,Casa pareada,4,1,100.6,1958,Madera,Zinc,13,5,8,2,6,5,2492645,41,F,Sin estudios,Sí,Sí,Sí,Sí,No,No,Ocupación irregular
VIV_012416,Putre,Departamento,3,2,141.8,1993,Adobe,Tejas,7,4,3,4,0,3,1735839,22,F,Básica,Sí,Sí,No,No,Sí,Sí,Cedida
VIV_012417,Ovalle,Mediagua,4,1,194.4,1977,Madera,Tejas,15,4,11,4,6,5,2957911,73,M,Universitaria,No,Sí,Sí,Sí,Sí,No,Propia
VIV_012418,Coyhaique,Departamento,2,3,129.5,2008,Adobe,Losa,1,1,0,0,0,1,2506779,54,F,Básica,No,No,No,No,No,Sí,Arrendada
VIV_012419,Ovalle,Casa pareada,5,3,111.9,1954,Madera,Zinc,15,5,10,2,13,0,1187823,23,F,Universitaria,No,No,No,No,No,Sí,Ocupación irregular
VIV_012420,Punta Arenas,Casa pareada,5,2,74,1988,Adobe,Zinc,11,1,10,1,9,1,2348602,59,F,Básica,No,No,No,Sí,No,No,Arrendada
VIV_012421,Calama,Mediagua,1,1,144.6,1963,Ladrillo,Losa,8,2,6,0,6,2,640553,25,M,Sin estudios,Sí,No,Sí,Sí,No,No,Ocupación irregular
VIV_012422,Temuco,Casa,1,1,110.3,2012,Adobe,Losa,1,0,1,0,0,1,483430,19,F,Universitaria,Sí,Sí,No,Sí,Sí,No,Ocupación irregular
VIV_012423,Providencia,Mediagua,4,2,53.6,1958,Adobe,Paja,15,12,3,4,2,9,1580146,21,F,Media,Sí,Sí,No,Sí,Sí,Sí,Cedida
VIV_012424,Castro,Casa,4,3,89.3,2007,Madera,Tejas,6,2,4,2,1,3,2111781,70,F,Media,No,Sí,Sí,No,Sí,No,Propia
VIV_012425,La Serena,Departamento,1,1,145.6,1956,Adobe,Losa,2,1,1,0,1,1,1036558,61,M,Universitaria,Sí,Sí,No,Sí,Sí,Sí,Arrendada
VIV_012426,Maipú,Casa pareada,3,2,143.8,2021,Ladrillo,Paja,6,5,1,0,3,3,1876049,65,F,Media,Sí,Sí,No,Sí,Sí,No,Arrendada
VIV_012427,San Antonio,Departamento,4,2,83.2,1980,Ladrillo,Zinc,14,4,10,1,5,8,661645,29,M,Sin estudios,No,Sí,No,No,No,Sí,Ocupación irregular
VIV_012428,La Serena,Mediagua,3,3,174.6,1982,Adobe,Tejas,6,0,6,1,5,0,2471420,65,M,Técnica,Sí,Sí,Sí,No,Sí,Sí,Cedida
VIV_012429,providencia,Departamento,5,3,187.9,1952,Adobe,Losa,20,2,18,3,7,10,2049854,74,F,Universitaria,Sí,No,Sí,No,No,Sí,Propia
VIV_012430,La Serena,Mediagua,3,2,93.2,1981,Madera,Tejas,4,2,2,2,2,0,682578,63,M,Sin estudios,No,No,No,No,Sí,Sí,Cedida
VIV_012431,Arica,Mediagua,5,2,69.9,1974,Madera,Losa,7,2,5,2,2,3,1519499,27,M,Media,Sí,Sí,Sí,No,No,No,Ocupación irregular
VIV_012432,Copiapó,Casa pareada,2,1,92.7,2018,Adobe,Paja,3,1,2,2,0,1,1182783,32,F,Técnica,Sí,Sí,Sí,No,No,No,Arrendada
VIV_012433,Curicó,Casa pareada,1,3,58.6,2005,Adobe,Zinc,3,0,3,1,2,0,307578,42,M,Sin estudios,No,No,Sí,No,No,No,Ocupación irregular
VIV_012434,Villarrica,Departamento,5,3,61.2,1956,Hormigón,Zinc,1,0,1,0,0,1,914279,79,F,Técnica,No,No,No,Sí,No,No,Cedida
VIV_012435,Puente Alto,Casa pareada,1,1,150.2,2005,Madera,Losa,3,2,1,2,0,1,2755894,52,F,Sin estudios,No,Sí,No,No,No,Sí,Ocupación irregular
VIV_012436,Provi,Mediagua,3,2,122,1957,Hormigón,Zinc,11,4,7,3,8,0,1430367,43,M,Media,No,Sí,No,Sí,Sí,Sí,Ocupación irregular
VIV_012437,Concepción,Casa,2,3,150.8,2007,Adobe,Zinc,8,3,5,4,3,1,2491865,65,F,Básica,No,No,Sí,No,Sí,Sí,Propia
VIV_012438,Los Andes,Casa,2,1,43,2003,Madera,Tejas,3,3,0,0,0,3,360472,28,M,Media,Sí,No,Sí,No,Sí,No,Propia
VIV_012439,Calama,Casa,2,2,130.2,1973,Madera,Tejas,7,5,2,2,5,0,835652,46,M,Media,No,Sí,No,Sí,Sí,Sí,Ocupación irregular
VIV_012440,Viña del Mar,Departamento,2,2,168.4,2011,Hormigón,Zinc,4,3,1,4,0,0,2251258,27,M,Media,No,Sí,Sí,No,Sí,Sí,Ocupación irregular
VIV_012441,Quilpué,Casa pareada,1,3,123.6,1991,Hormigón,Zinc,1,0,1,0,0,1,748776,42,M,Universitaria,No,No,No,Sí,No,Sí,Cedida
VIV_012442,Curicó,Casa,5,2,140.1,1984,Ladrillo,Paja,12,9,3,4,1,7,491949,71,M,Técnica,No,Sí,No,No,Sí,Sí,Ocupación irregular
VIV_012443,Coyhaique,Mediagua,5,2,115.3,1980,Ladrillo,Losa,9,2,7,0,0,9,535961,68,F,Técnica,Sí,Sí,No,Sí,No,No,Ocupación irregular
VIV_012444,Calama,Casa,4,1,63.9,2019,Ladrillo,Zinc,8,7,1,1,7,0,1884615,41,F,Universitaria,No,Sí,No,No,No,Sí,Ocupación irregular
VIV_012445,Puerto Montt,Mediagua,1,2,140.8,2021,Hormigón,Paja,3,2,1,3,0,0,962752,77,M,Técnica,No,Sí,Sí,No,Sí,Sí,Ocupación irregular
VIV_012446,Quillota,Departamento,5,2,193.2,1968,Ladrillo,Losa,18,7,11,4,2,12,1803955,47,M,Universitaria,Sí,Sí,No,Sí,No,No,Ocupación irregular
VIV_012447,Puerto Montt,Casa,3,1,137.9,2014,Hormigón,Losa,1,0,1,1,0,0,724348,76,M,Sin estudios,Sí,No,No,Sí,Sí,No,Propia
VIV_012448,Quillota,Mediagua,1,1,168.4,1972,Madera,Paja,3,2,1,0,3,0,2087826,34,M,Sin estudios,No,Sí,No,No,No,Sí,Propia
VIV_012449,Valparaíso,Casa,2,3,160.1,1996,Hormigón,Paja,8,4,4,4,4,0,2069368,26,F,Sin estudios,No,Sí,Sí,Sí,Sí,No,Propia
VIV_012450,Talca,Casa pareada,4,2,92.8,2009,Adobe,Losa,3,2,1,0,3,0,1165898,40,F,Básica,Sí,Sí,No,Sí,No,No,Cedida
VIV_012451,Osorno,Casa pareada,3,1,155.8,1985,Madera,Zinc,1,1,0,0,0,1,335494,31,F,Media,No,Sí,Sí,Sí,No,Sí,Propia
VIV_012452,Arica,Casa,3,1,181.4,1979,Adobe,Tejas,1,1,0,0,1,0,2216558,79,M,Básica,No,No,No,Sí,No,No,Propia
VIV_012453,Talcahuano,Departamento,1,2,33.2,2022,Adobe,Losa,4,0,4,3,0,1,2796161,26,M,Media,No,No,Sí,Sí,No,Sí,Ocupación irregular
VIV_012454,Rancagua,Casa pareada,2,2,34.9,1967,Madera,Zinc,3,2,1,1,1,1,328638,43,M,Media,No,No,Sí,No,No,No,Ocupación irregular
VIV_012455,Calama,Departamento,5,1,73.8,1991,Ladrillo,Tejas,1,1,0,0,0,1,977035,61,F,Sin estudios,No,No,Sí,Sí,No,No,Ocupación irregular
VIV_012456,Alto Hospicio,Casa pareada,1,3,49.4,1970,Ladrillo,Paja,3,3,0,2,0,1,2507609,24,F,Básica,Sí,Sí,Sí,No,Sí,No,Arrendada
VIV_012457,Rancagua,Mediagua,4,3,111.2,1975,Madera,Zinc,3,1,2,2,0,1,2320124,33,F,Media,No,Sí,No,Sí,Sí,No,Ocupación irregular
VIV_012458,Villa Alemana,Departamento,5,2,81.6,1980,Adobe,Paja,19,9,10,3,6,10,2900888,22,M,Media,Sí,Sí,No,No,No,No,Arrendada
VIV_012459,San Fernando,Casa,4,3,116.2,1968,Adobe,Paja,8,6,2,1,2,5,951631,28,F,Media,No,No,Sí,No,Sí,No,Cedida
VIV_012460,San Antonio,Casa,5,3,162.3,1964,Ladrillo,Losa,3,2,1,0,2,1,2973859,52,F,Sin estudios,Sí,No,No,No,Sí,Sí,Ocupación irregular
VIV_012461,Santiago,Mediagua,3,2,108,1960,Madera,Zinc,4,1,3,2,2,0,2945179,53,M,Media,Sí,Sí,No,Sí,No,Sí,Cedida
VIV_012462,San Antonio,Departamento,3,2,135.4,1959,LADRILLO,Chapa,10,3,7,0,5,5,2682733,56,F,Universitaria,No,Sí,Sí,No,Sí,No,Ocupación irregular
VIV_012463,Chillán,Mediagua,3,1,141.9,1998,Madera,Tejas,9,7,2,3,2,4,586126,44,F,Media,Sí,No,No,Sí,Sí,Sí,Cedida
VIV_012464,Ovalle,Casa pareada,4,1,110.4,1953,Madera,Tejas,5,4,1,3,0,2,2229536,51,F,Técnica,Sí,Sí,No,No,No,No,Arrendada
VIV_012465,Ñuñoa,Mediagua,2,2,63.2,2016,Ladrillo,Losa,5,1,4,0,1,4,2822571,51,M,Media,No,Sí,No,No,No,No,Propia
VIV_012466,Alto Hospicio,Departamento,4,2,171.2,1959,Madera,Paja,10,1,9,1,0,9,1132852,59,M,Básica,No,No,No,Sí,No,Sí,Arrendada
VIV_012467,Curicó,Casa,1,1,175.6,2020,Ladrillo,Losa,4,0,4,1,0,3,2872047,41,F,Técnica,No,Sí,Sí,Sí,No,No,Arrendada
VIV_012468,Ovalle,Casa,5,3,65.6,2020,Adobe,Losa,8,0,8,3,1,4,2505612,51,F,Sin estudios,Sí,Sí,Sí,No,No,Sí,Ocupación irregular
VIV_012469,Villa Alemana,Mediagua,5,3,124.4,1951,Madera,Losa,5,0,5,1,1,3,534411,64,F,Universitaria,No,No,No,No,No,No,Propia
VIV_012470,Puerto Montt,Casa,1,2,41.7,1978,Adobe,Paja,4,1,3,1,1,2,1021396,57,F,Sin estudios,Sí,Sí,No,Sí,No,Sí,Arrendada
VIV_012471,Valdivia,Mediagua,4,3,166.2,1993,Hormigón,Losa,2,2,0,0,1,1,2114944,36,M,Media,No,Sí,No,No,Sí,Sí,Arrendada
VIV_012472,Providencia,Casa,1,3,134.1,1956,hormigon,ZINC,2,2,0,1,1,0,2583567,49,M,Técnica,No,Sí,No,Sí,No,No,Cedida
VIV_012473,Talcahuano,Casa,4,2,194.5,1979,Ladrillo,Losa,5,1,4,0,3,2,1195029,77,F,Básica,No,No,No,Sí,Sí,Sí,Propia
VIV_012474,Viña del Mar,Casa pareada,1,1,65.8,2015,Adobe,Losa,1,0,1,1,0,0,2471089,33,M,Técnica,No,No,No,Sí,No,Sí,Propia
VIV_012475,Alto Hospicio,Mediagua,1,3,138.8,1953,Adobe,Tejas,4,0,4,4,0,0,467019,60,M,Universitaria,Sí,Sí,Sí,Sí,No,Sí,Arrendada
VIV_012476,San Bernardo,Mediagua,4,1,194.5,1968,Adobe,Paja,16,3,13,4,8,4,1458554,60,F,Media,Sí,Sí,No,Sí,No,Sí,Arrendada
VIV_012477,Puerto Montt,Casa,4,2,81.1,1981,Ladrillo,Losa,1,1,0,0,1,0,361923,49,M,Técnica,No,Sí,No,No,No,No,Propia
VIV_012478,Arica,Casa pareada,4,1,84,1950,Ladrillo,Zinc,12,11,1,4,4,4,2658848,38,M,Sin estudios,Sí,Sí,No,No,No,Sí,Cedida
VIV_012479,Puente Alto,Mediagua,2,3,116.3,1992,Adobe,Zinc,4,0,4,4,0,0,1486590,35,F,Básica,Sí,Sí,No,No,No,Sí,Cedida
VIV_012480,Providencia,Mediagua,4,3,36.4,1960,Hormigón,Zinc,3,2,1,3,0,0,1367598,26,M,Básica,Sí,No,Sí,Sí,Sí,Sí,Arrendada
VIV_012481,San Bernardo,Departamento,1,2,31.3,1957,Adobe,Zinc,1,1,0,0,0,1,2615647,57,M,Media,Sí,Sí,Sí,Sí,No,Sí,Cedida
VIV_012482,Putre,Casa pareada,1,2,90.6,1981,Madera,Zinc,4,3,1,2,0,2,2292195,48,M,Técnica,No,No,No,Sí,No,Sí,Ocupación irregular
VIV_012483,San Antonio,Mediagua,5,2,108.3,1989,Ladrillo,Tejas,8,7,1,2,5,1,2516952,35,F,Básica,Sí,No,Sí,No,Sí,No,Propia
VIV_012484,Antofagasta,Departamento,2,1,63.6,1973,Ladrillo,Losa,7,0,7,1,0,6,2847505,67,F,Sin estudios,No,No,Sí,Sí,Sí,Sí,Ocupación irregular
VIV_012485,San Fernando,Mediagua,4,1,97.2,1993,Ladrillo,Tejas,15,1,14,0,7,8,2736434,55,M,Básica,No,Sí,Sí,No,No,Sí,Cedida
VIV_012486,Los Andes,Departamento,1,1,55.1,1950,Ladrillo,Zinc,3,3,0,2,1,0,2431650,76,F,Sin estudios,No,No,No,No,No,No,Arrendada
VIV_012487,Ovalle,Casa,2,2,111.2,1970,Ladrillo,Paja,5,1,4,2,1,2,1232305,60,F,Media,No,Sí,Sí,Sí,Sí,Sí,Cedida
VIV_012488,La Florida,Casa,3,3,38.5,2002,Hormigón,Tejas,4,3,1,3,0,1,2840156,29,M,Media,No,No,Sí,Sí,No,No,Cedida
VIV_012489,Calama,Mediagua,2,2,101.5,1966,Adobe,Zinc,6,4,2,0,4,2,2214693,21,M,Técnica,No,Sí,Sí,No,Sí,No,Arrendada
VIV_012490,San Bernardo,Mediagua,2,2,147.3,2011,Madera,Losa,3,0,3,1,0,2,2950042,35,M,Técnica,No,Sí,No,Sí,No,No,Propia
VIV_012491,Calama,Casa pareada,2,3,118.1,2006,Adobe,Paja,7,1,6,0,4,3,1991084,45,M,Sin estudios,No,Sí,Sí,No,Sí,No,Cedida
VIV_012492,Ñuñoa,Casa,1,3,43.7,2015,Hormigón,Tejas,2,1,1,1,1,0,646436,23,F,Universitaria,Sí,Sí,Sí,Sí,Sí,No,Arrendada
VIV_012493,Villa Alemana,Casa pareada,2,3,91.4,1967,Adobe,Zinc,6,4,2,0,1,5,438266,31,F,Básica,Sí,Sí,No,No,Sí,Sí,Cedida
VIV_012494,Arica,Casa,2,3,128.5,1965,Madera,Zinc,3,1,2,0,1,2,2390388,53,F,Media,No,No,Sí,No,Sí,No,Ocupación irregular
VIV_012495,Providencia,Casa pareada,2,3,36.6,2020,Hormigón,Tejas,8,3,5,4,0,4,1506294,52,M,Técnica,No,Sí,No,Sí,No,No,Cedida
VIV_012496,Villa Alemana,Departamento,3,2,69.7,2017,Madera,Zinc,5,3,2,0,0,5,1040670,76,M,Universitaria,Sí,Sí,Sí,Sí,No,Sí,Ocupación irregular
VIV_012497,Copiapó,Mediagua,1,3,173.6,1956,Adobe,Losa,4,1,3,3,0,1,1425794,47,M,Básica,Sí,No,Sí,No,No,No,Ocupación irregular
VIV_012498,Vallenar,Casa,4,1,90.4,2000,Adobe,Paja,12,0,12,0,3,9,593217,78,M,Técnica,No,Sí,No,No,No,Sí,Ocupación irregular
VIV_012499,Providencia,Departamento,3,1,159.7,2022,Hormigón,Paja,10,7,3,3,5,2,513171,63,M,Universitaria,No,Sí,Sí,No,No,Sí,Propia
VIV_012500,Quilpué,Mediagua,4,2,47.3,1980,Hormigón,Zinc,3,3,0,1,0,2,2120054,49,M,Básica,Sí,Sí,Sí,Sí,No,Sí,Cedida
VIV_012501,Antofagasta,Departamento,2,3,191.5,2020,Madera,Zinc,4,1,3,3,1,0,795906,39,M,Básica,No,No,No,No,Sí,Sí,Propia
VIV_012502,Valdivia,Departamento,1,3,147.5,1994,Adobe,Tejas,4,4,0,2,0,2,532987,62,F,Sin estudios,Sí,Sí,Sí,No,No,Sí,Cedida
VIV_012503,Valparaíso,Departamento,3,3,128.3,1995,Adobe,Zinc,7,4,3,1,4,2,918028,41,M,Técnica,Sí,Sí,Sí,Sí,Sí,No,Propia
VIV_012504,Calama,Casa pareada,3,1,149.4,1990,Adobe,Losa,12,10,2,3,9,0,369063,75,M,Básica,No,Sí,Sí,Sí,No,No,Arrendada
VIV_012505,Curicó,Mediagua,1,2,63.4,1973,Ladrillo,Zinc,3,0,3,2,0,1,672182,62,F,Técnica,No,Sí,Sí,No,Sí,Sí,Cedida
VIV_012506,Villarrica,Mediagua,1,3,166.4,1953,Hormigón,Losa,3,0,3,3,0,0,2667566,26,M,Sin estudios,No,No,Sí,Sí,No,Sí,Propia
VIV_012507,San Fernando,Mediagua,2,3,139.2,2008,Madera,Losa,8,2,6,1,4,3,2564824,53,M,Sin estudios,No,Sí,Sí,No,Sí,No,Cedida
VIV_012508,Castro,Departamento,1,1,72.9,1979,Madera,Zinc,1,0,1,1,0,0,2961727,35,F,Sin estudios,Sí,Sí,Sí,Sí,No,Sí,Ocupación irregular
VIV_012509,Putre,Mediagua,3,3,124.9,1950,Madera,Zinc,8,5,3,3,3,2,2384134,80,M,Técnica,Sí,No,Sí,Sí,Sí,No,Arrendada
VIV_012510,San Bernardo,Casa,2,1,103.8,1955,Hormigón,Tejas,4,3,1,2,2,0,2055707,23,F,Básica,No,No,No,Sí,Sí,Sí,Propia
VIV_012511,Concepción,Casa,4,1,141.2,2008,Madera,Losa,7,3,4,4,1,2,944356,38,F,Sin estudios,No,Sí,No,No,No,Sí,Cedida
VIV_012512,Maipú,Casa pareada,1,2,197.3,1987,Madera,Zinc,2,1,1,0,1,1,397564,64,M,Media,No,No,No,Sí,No,Sí,Arrendada
VIV_012513,Vallenar,Casa,3,3,97.5,1987,Hormigón,Tejas,9,4,5,3,1,5,1495465,43,F,Universitaria,Sí,No,Sí,Sí,Sí,No,Arrendada
VIV_012514,Quilpué,Casa pareada,4,3,138.7,2006,Adobe,Paja,4,3,1,4,0,0,456318,20,M,Técnica,No,No,No,Sí,Sí,Sí,Ocupación irregular
VIV_012515,Providencia,Casa pareada,2,1,58.4,1965,Ladrillo,Tejas,3,1,2,0,0,3,2330123,63,M,Sin estudios,No,No,Sí,Sí,Sí,No,Arrendada
VIV_012516,Villa Alemana,Departamento,2,3,50.4,1988,Madera,Paja,1,0,1,1,0,0,2301509,72,M,Sin estudios,Sí,Sí,Sí,No,Sí,Sí,Ocupación irregular
